id,depart,departLane,departPos,departSpeed,departDelay,arrival,arrivalLane,arrivalPos,arrivalSpeed,duration,routeLength,waitingTime,waitingCount,stopTime,timeLoss,rerouteNo,devices,vType,speedFactor,CO_abs,CO2_abs,HC_abs,PMx_abs,NOx_abs,fuel_abs,electricity_abs
V6ToEastH6.70,840.0,468_1,0.0,0.0,0.0,963.0,522_1,56.88,13.23,123.0,1512.23,0.0,0,0.0,13.36,0,tripinfo_V6ToEastH6.70 emissions_V6ToEastH6.70,electric,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestA509ToEastH6.17,612.0,773_0,0.0,0.0,0.0,964.0,522_0,56.88,10.14,352.0,2754.98,47.0,3,0.0,88.23,0,tripinfo_WestA509ToEastH6.17 emissions_WestA509ToEastH6.17,gasoline_euro4,0.76,18383.415247,791618.023732,101.739382,12.039572,311.869859,252495.889134,0.0
V6ToEastH6.71,852.0,468_1,0.0,0.0,0.0,965.0,522_1,56.88,14.84,113.0,1512.23,0.0,0,0.0,15.89,0,tripinfo_V6ToEastH6.71 emissions_V6ToEastH6.71,electric,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SouthEvansGateToSilbury.43,774.0,526_0,0.0,0.0,0.0,966.0,215_1,19.43,12.56,192.0,1477.59,54.0,1,0.0,77.09,0,tripinfo_SouthEvansGateToSilbury.43 emissions_SouthEvansGateToSilbury.43,electric,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SouthEvansGateToSilbury.44,792.0,526_0,0.0,0.0,0.0,968.0,215_1,19.43,15.13,176.0,1477.59,63.0,1,0.0,78.9,0,tripinfo_SouthEvansGateToSilbury.44 emissions_SouthEvansGateToSilbury.44,electric,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastA509ToH6.38,684.0,770_0,0.0,0.0,0.0,970.0,522_0,56.88,13.26,286.0,1483.8,141.0,4,0.0,178.96,0,tripinfo_EastA509ToH6.38 emissions_EastA509ToH6.38,electric,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastAveburyToWestA509.42,557.0,483_0,0.0,0.0,0.0,972.0,774_0,29.75,8.73,415.0,2257.77,134.0,4,0.0,181.64,0,tripinfo_EastAveburyToWestA509.42 emissions_EastAveburyToWestA509.42,electric,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastAveburyToWestA509.57,684.0,483_1,0.0,0.0,0.0,973.0,774_1,29.75,11.29,289.0,2311.97,21.0,4,0.0,78.85,0,tripinfo_EastAveburyToWestA509.57 emissions_EastAveburyToWestA509.57,electric,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastAveburyToWestA509.26,421.0,483_1,0.0,0.0,0.0,974.0,774_0,29.75,12.25,553.0,2328.55,291.0,7,0.0,368.12,0,tripinfo_EastAveburyToWestA509.26 emissions_EastAveburyToWestA509.26,gasoline_euro4,0.94,62665.036299,1514425.761695,320.44191,32.408989,657.343237,483050.675815,0.0
EastAveburyToWestA509.23,395.0,483_1,0.0,0.0,0.0,975.0,774_0,29.75,13.4,580.0,2328.56,312.0,7,0.0,407.7,0,tripinfo_EastAveburyToWestA509.23 emissions_EastAveburyToWestA509.23,gasoline_euro4,1.0,66865.451101,1623215.922002,342.097708,34.909757,705.588631,517750.655865,0.0
WestH6ToSaxonSt.61,732.0,524_0,0.0,0.0,0.0,977.0,771_0,56.88,13.2,245.0,2613.57,28.0,1,0.0,56.93,0,tripinfo_WestH6ToSaxonSt.61 emissions_WestH6ToSaxonSt.61,electric,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastAveburyToWestA509.27,429.0,483_1,0.0,0.0,0.0,978.0,774_0,29.75,12.42,549.0,2328.54,282.0,6,0.0,359.38,0,tripinfo_EastAveburyToWestA509.27 emissions_EastAveburyToWestA509.27,gasoline_euro4,0.92,59716.376996,1459722.107325,305.558985,30.401235,627.736413,465602.604435,0.0
EastA509ToH6.39,702.0,770_0,0.0,0.0,0.0,978.0,522_0,56.88,11.91,276.0,1483.8,118.0,4,0.0,155.53,0,tripinfo_EastA509ToH6.39 emissions_EastA509ToH6.39,electric,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastAveburyToWestA509.39,531.0,483_1,0.0,0.0,0.0,980.0,774_0,29.75,13.41,449.0,2328.54,194.0,7,0.0,273.78,0,tripinfo_EastAveburyToWestA509.39 emissions_EastAveburyToWestA509.39,gasoline_euro4,0.99,45458.660864,1243012.98476,235.38122,25.086967,528.186894,396477.147482,0.0
WestA509ToAvebury.37,666.0,773_0,0.0,0.0,0.0,981.0,213_0,19.13,15.75,315.0,2336.42,140.0,3,0.0,174.42,0,tripinfo_WestA509ToAvebury.37 emissions_WestA509ToAvebury.37,gasoline_euro4,1.21,31174.886957,1005001.07188,164.514187,20.216086,421.064556,320556.528102,0.0
EastA509ToH6.40,720.0,770_0,0.0,0.0,0.0,981.0,522_0,56.88,12.17,261.0,1483.8,113.0,4,0.0,146.65,0,tripinfo_EastA509ToH6.40 emissions_EastA509ToH6.40,gasoline_euro4,0.94,24725.32384,692893.697791,128.420995,13.818289,293.09761,221008.398384,0.0
SouthEvansGateToSilbury.39,702.0,526_0,0.0,0.0,0.0,982.0,215_1,19.43,15.88,280.0,1471.7,153.0,4,0.0,187.79,0,tripinfo_SouthEvansGateToSilbury.39 emissions_SouthEvansGateToSilbury.39,gasoline_euro4,1.16,32209.023542,864421.383895,166.740881,18.311719,371.030111,275719.351677,0.0
EastSilburyToEastAvebury.19,704.0,317_0,0.0,0.0,0.0,982.0,213_1,19.13,13.28,278.0,2473.18,61.0,3,0.0,101.0,0,tripinfo_EastSilburyToEastAvebury.19 emissions_EastSilburyToEastAvebury.19,gasoline_euro4,1.02,17950.890971,769845.406409,98.45442,13.333056,308.149058,245549.666652,0.0
WestA509ToAvebury.39,702.0,773_0,0.0,0.0,0.0,983.0,213_1,19.13,16.04,281.0,2336.43,86.0,3,0.0,137.4,0,tripinfo_WestA509ToAvebury.39 emissions_WestA509ToAvebury.39,gasoline_euro4,1.18,22777.625964,867313.932086,122.666688,16.093131,354.321974,276638.484971,0.0
WestA509ToAvebury.38,684.0,773_0,0.0,0.0,0.0,985.0,213_0,19.13,12.87,301.0,2337.25,82.0,4,0.0,121.96,0,tripinfo_WestA509ToAvebury.38 emissions_WestA509ToAvebury.38,gasoline_euro4,0.95,21740.732127,817404.588181,117.342485,14.288672,330.7062,260720.631675,0.0
SouthEvansGateToSilbury.40,720.0,526_0,0.0,0.0,0.0,985.0,215_1,19.43,12.85,265.0,1471.7,127.0,4,0.0,152.89,0,tripinfo_SouthEvansGateToSilbury.40 emissions_SouthEvansGateToSilbury.40,gasoline_euro4,0.95,26522.496353,720581.741935,137.133781,14.319699,303.415118,229840.534508,0.0
WestA509ToAvebury.40,723.0,773_0,0.0,0.0,3.0,986.0,213_0,19.13,13.47,263.0,2336.45,44.0,2,0.0,89.65,0,tripinfo_WestA509ToAvebury.40 emissions_WestA509ToAvebury.40,gasoline_euro4,0.98,16037.947754,722786.675481,89.205699,12.535896,291.574233,230539.225357,0.0
V6ToEastH6.72,864.0,468_1,0.0,0.0,0.0,986.0,522_1,56.88,13.52,122.0,1512.23,0.0,0,0.0,12.83,0,tripinfo_V6ToEastH6.72 emissions_V6ToEastH6.72,electric,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastA509ToH6.36,648.0,770_0,0.0,0.0,0.0,990.0,522_0,56.88,13.76,342.0,1483.82,188.0,5,0.0,233.66,0,tripinfo_EastA509ToH6.36 emissions_EastA509ToH6.36,gasoline_euro4,0.99,39594.782586,977894.477701,202.606563,20.755974,421.932631,311914.984897,0.0
EastSilburyToEastAvebury.18,688.0,317_0,0.0,0.0,0.0,991.0,213_0,19.13,11.71,303.0,1590.81,129.0,7,0.0,173.81,0,tripinfo_EastSilburyToEastAvebury.18 emissions_EastSilburyToEastAvebury.18,electric,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastSilburyToEastAvebury.14,624.0,317_0,0.0,0.0,0.0,994.0,213_0,19.13,12.34,370.0,1590.82,213.0,6,0.0,250.25,0,tripinfo_EastSilburyToEastAvebury.14 emissions_EastSilburyToEastAvebury.14,electric,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.73,876.0,468_1,0.0,0.0,0.0,1002.0,522_1,56.88,13.39,126.0,1512.23,0.0,0,0.0,13.05,0,tripinfo_V6ToEastH6.73 emissions_V6ToEastH6.73,electric,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastAveburyToWestA509.65,752.0,483_1,0.0,0.0,0.0,1017.0,774_0,29.75,15.71,265.0,2308.5,56.0,5,0.0,121.38,0,tripinfo_EastAveburyToWestA509.65 emissions_EastAveburyToWestA509.65,electric,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestH6ToSaxonSt.54,648.0,524_0,0.0,0.0,0.0,1018.0,771_1,56.88,13.55,370.0,2767.85,99.0,6,0.0,159.8,0,tripinfo_WestH6ToSaxonSt.54 emissions_WestH6ToSaxonSt.54,gasoline_euro4,0.98,29116.15054,1064868.485666,156.695291,19.995009,441.544696,339650.871966,0.0
WestH6ToSaxonSt.50,600.0,524_0,0.0,0.0,0.0,1020.0,771_1,56.88,14.58,420.0,2767.88,157.0,7,0.0,228.25,0,tripinfo_WestH6ToSaxonSt.50 emissions_WestH6ToSaxonSt.50,gasoline_euro4,1.08,39795.390683,1257847.882448,209.909489,25.231981,531.663539,401205.253327,0.0
WestH6ToSaxonSt.58,696.0,524_0,0.0,0.0,0.0,1022.0,771_1,56.88,13.32,326.0,2574.97,100.0,4,0.0,139.25,0,tripinfo_WestH6ToSaxonSt.58 emissions_WestH6ToSaxonSt.58,gasoline_euro4,1.01,25645.450137,934477.974376,137.627936,17.385012,384.225139,298061.815264,0.0
V6ToEastH6.74,888.0,468_1,0.0,0.0,0.0,1024.0,522_0,56.88,11.49,136.0,1512.23,0.0,0,0.0,12.24,0,tripinfo_V6ToEastH6.74 emissions_V6ToEastH6.74,gasoline_euro4,0.88,3918.628249,351967.602286,25.738183,4.818853,133.376668,112262.247228,0.0
EastAveburyToWestA509.50,625.0,483_0,0.0,0.0,0.0,1026.0,774_0,29.75,14.21,401.0,2260.8,197.0,5,0.0,243.69,0,tripinfo_EastAveburyToWestA509.50 emissions_EastAveburyToWestA509.50,gasoline_euro4,1.05,42098.403215,1171476.867013,218.144559,23.946939,497.460114,373658.903325,0.0
V6ToEastH6.75,900.0,468_1,0.0,0.0,0.0,1026.0,522_1,56.88,12.96,126.0,1512.23,0.0,0,0.0,13.22,0,tripinfo_V6ToEastH6.75 emissions_V6ToEastH6.75,electric,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastAveburyToWestA509.54,659.0,483_0,0.0,0.0,0.0,1028.0,774_0,29.75,14.97,369.0,2254.71,147.0,6,0.0,218.43,0,tripinfo_EastAveburyToWestA509.54 emissions_EastAveburyToWestA509.54,gasoline_euro4,1.09,35971.948698,1075503.337459,188.095527,21.661324,454.442053,343045.459033,0.0
WestH6ToSaxonSt.57,684.0,524_0,0.0,0.0,0.0,1028.0,771_1,56.88,12.78,344.0,2767.88,66.0,4,0.0,119.52,0,tripinfo_WestH6ToSaxonSt.57 emissions_WestH6ToSaxonSt.57,gasoline_euro4,0.93,23062.470902,960789.333317,126.875444,16.872388,391.456749,306453.037811,0.0
WestA509ToAvebury.16,291.0,773_0,0.0,0.0,3.0,1032.0,213_0,19.13,12.7,741.0,2288.55,519.0,7,0.0,572.91,0,tripinfo_WestA509ToAvebury.16 emissions_WestA509ToAvebury.16,electric,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastAveburyToWestA509.60,710.0,483_0,0.0,0.0,0.0,1033.0,774_1,29.75,14.08,323.0,2254.72,104.0,6,0.0,173.77,0,tripinfo_EastAveburyToWestA509.60 emissions_EastAveburyToWestA509.60,electric,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastAveburyToWestA509.51,633.0,483_0,0.0,0.0,0.0,1034.0,774_0,29.75,12.52,401.0,2257.79,175.0,7,0.0,233.21,0,tripinfo_EastAveburyToWestA509.51 emissions_EastAveburyToWestA509.51,electric,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestA509ToEastH6.19,684.0,773_1,0.0,0.0,0.0,1035.0,522_0,56.88,11.27,351.0,3082.3,51.0,2,0.0,90.52,0,tripinfo_WestA509ToEastH6.19 emissions_WestA509ToEastH6.19,electric,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.76,912.0,468_1,0.0,0.0,0.0,1035.0,522_1,56.88,15.7,123.0,1512.23,2.0,1,0.0,31.35,0,tripinfo_V6ToEastH6.76 emissions_V6ToEastH6.76,electric,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastAveburyToWestA509.66,761.0,483_1,0.0,0.0,0.0,1038.0,774_1,29.75,15.58,277.0,2238.63,61.0,6,0.0,131.53,0,tripinfo_EastAveburyToWestA509.66 emissions_EastAveburyToWestA509.66,electric,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastAveburyToWestA509.58,693.0,483_0,0.0,0.0,0.0,1040.0,774_0,29.75,12.71,347.0,2260.78,100.0,6,0.0,173.31,0,tripinfo_EastAveburyToWestA509.58 emissions_EastAveburyToWestA509.58,gasoline_euro4,0.96,29175.59738,948689.08436,154.466753,18.299041,397.325401,302595.720421,0.0
V6ToEastH6.77,924.0,468_1,0.0,0.0,0.0,1040.0,522_1,56.88,14.73,116.0,1512.23,0.0,0,0.0,14.16,0,tripinfo_V6ToEastH6.77 emissions_V6ToEastH6.77,electric,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastAveburyToWestA509.52,642.0,483_1,0.0,0.0,0.0,1044.0,774_0,29.75,12.98,402.0,2241.68,180.0,7,0.0,233.6,0,tripinfo_EastAveburyToWestA509.52 emissions_EastAveburyToWestA509.52,electric,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastAveburyToWestA509.53,650.0,483_0,0.0,0.0,0.0,1044.0,774_1,29.75,14.15,394.0,2264.22,164.0,5,0.0,235.58,0,tripinfo_EastAveburyToWestA509.53 emissions_EastAveburyToWestA509.53,gasoline_euro4,1.05,40453.404555,1191448.532691,211.600552,24.590396,509.100506,380027.319994,0.0
WestH6ToSaxonSt.63,756.0,524_0,0.0,0.0,0.0,1044.0,771_0,56.88,14.66,288.0,2613.57,83.0,2,0.0,116.56,0,tripinfo_WestH6ToSaxonSt.63 emissions_WestH6ToSaxonSt.63,electric,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestA509ToEastH6.21,756.0,773_0,0.0,0.0,0.0,1045.0,522_1,56.88,16.57,289.0,2754.15,82.0,3,0.0,121.93,0,tripinfo_WestA509ToEastH6.21 emissions_WestA509ToEastH6.21,gasoline_euro4,1.2,22786.740913,934309.612726,124.409618,17.632108,380.653003,298006.156779,0.0
WestA509ToEastH6.20,720.0,773_0,0.0,0.0,0.0,1046.0,522_0,56.88,13.57,326.0,2754.12,72.0,5,0.0,126.37,0,tripinfo_WestA509ToEastH6.20 emissions_WestA509ToEastH6.20,gasoline_euro4,1.0,22406.452509,912922.454958,122.517653,16.312642,370.918009,291185.572524,0.0
EastAveburyToWestA509.49,616.0,483_1,0.0,0.0,0.0,1047.0,774_1,29.75,12.85,431.0,2219.98,211.0,7,0.0,265.28,0,tripinfo_EastAveburyToWestA509.49 emissions_EastAveburyToWestA509.49,electric,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SouthEvansGateToSilbury.47,846.0,526_0,0.0,0.0,0.0,1048.0,215_1,19.43,12.92,202.0,1477.55,67.0,2,0.0,92.99,0,tripinfo_SouthEvansGateToSilbury.47 emissions_SouthEvansGateToSilbury.47,electric,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastA509ToH6.42,756.0,770_0,0.0,0.0,0.0,1060.0,522_0,56.88,13.33,304.0,1483.69,164.0,4,0.0,195.77,0,tripinfo_EastA509ToH6.42 emissions_EastA509ToH6.42,gasoline_euro4,0.99,33520.067588,864119.815415,172.440328,17.940699,369.5646,275624.348844,0.0
EastA509ToH6.44,792.0,770_0,0.0,0.0,0.0,1060.0,522_1,56.88,15.65,268.0,1483.69,133.0,3,0.0,173.29,0,tripinfo_EastA509ToH6.44 emissions_EastA509ToH6.44,electric,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastA509ToH6.45,810.0,770_0,0.0,0.0,0.0,1061.0,522_0,56.88,15.7,251.0,1483.8,120.0,3,0.0,160.86,0,tripinfo_EastA509ToH6.45 emissions_EastA509ToH6.45,gasoline_euro4,1.19,26771.499515,758957.967211,139.266604,15.861921,324.454126,242079.558591,0.0
EastA509ToH6.41,738.0,770_0,0.0,0.0,0.0,1069.0,522_0,56.88,13.52,331.0,1483.77,180.0,4,0.0,221.42,0,tripinfo_EastA509ToH6.41 emissions_EastA509ToH6.41,gasoline_euro4,0.98,37772.783437,948848.533643,193.982644,20.063021,409.353386,302650.030689,0.0
EastSilburyToEastAvebury.20,720.0,317_0,0.0,0.0,0.0,1070.0,213_1,19.13,14.77,350.0,2473.18,142.0,5,0.0,185.22,0,tripinfo_EastSilburyToEastAvebury.20 emissions_EastSilburyToEastAvebury.20,gasoline_euro4,1.11,33019.328644,1066515.881236,173.991396,20.89145,444.152063,340177.865836,0.0
WestA509ToAvebury.44,792.0,773_0,0.0,0.0,0.0,1070.0,213_0,19.13,13.99,278.0,2336.45,75.0,4,0.0,116.33,0,tripinfo_WestA509ToAvebury.44 emissions_WestA509ToAvebury.44,gasoline_euro4,1.06,20890.373104,814033.39593,112.69125,14.571062,329.240947,259644.42123,0.0
SouthEvansGateToSilbury.45,810.0,526_0,0.0,0.0,0.0,1070.0,215_1,19.43,12.82,260.0,1471.71,127.0,3,0.0,153.42,0,tripinfo_SouthEvansGateToSilbury.45 emissions_SouthEvansGateToSilbury.45,gasoline_euro4,1.0,26563.356925,727966.299004,137.325818,14.652038,307.430779,232195.56008,0.0
WestA509ToAvebury.45,810.0,773_0,0.0,0.0,0.0,1071.0,213_1,19.13,15.0,261.0,2336.43,61.0,4,0.0,109.39,0,tripinfo_WestA509ToAvebury.45 emissions_WestA509ToAvebury.45,gasoline_euro4,1.12,20099.17963,825590.755151,110.272042,15.650512,340.829968,263329.120639,0.0
SouthEvansGateToSilbury.46,828.0,526_0,0.0,0.0,0.0,1072.0,215_1,19.43,14.15,244.0,1471.73,118.0,3,0.0,147.2,0,tripinfo_SouthEvansGateToSilbury.46 emissions_SouthEvansGateToSilbury.46,gasoline_euro4,1.1,25487.307498,713224.636138,132.263589,14.715189,303.430787,227492.744325,0.0
WestA509ToAvebury.43,774.0,773_0,0.0,0.0,0.0,1073.0,213_0,19.13,11.89,299.0,2337.25,81.0,3,0.0,111.66,0,tripinfo_WestA509ToAvebury.43 emissions_WestA509ToAvebury.43,gasoline_euro4,0.91,20980.308719,774937.885693,112.9825,13.779752,315.769836,247175.326281,0.0
EastSilburyToEastAvebury.22,752.0,317_0,0.0,0.0,0.0,1074.0,213_1,19.13,12.92,322.0,2473.18,85.0,5,0.0,131.57,0,tripinfo_EastSilburyToEastAvebury.22 emissions_EastSilburyToEastAvebury.22,gasoline_euro4,0.95,23855.072149,859000.486112,128.06438,15.712557,352.873801,273987.917173,0.0
V6ToEastH6.78,936.0,468_1,0.0,0.0,0.0,1075.0,522_1,56.88,11.95,139.0,1512.23,1.0,1,0.0,20.52,0,tripinfo_V6ToEastH6.78 emissions_V6ToEastH6.78,electric,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastSilburyToEastAvebury.24,784.0,317_0,0.0,0.0,0.0,1076.0,213_0,19.13,10.8,292.0,2473.18,44.0,2,0.0,76.24,0,tripinfo_EastSilburyToEastAvebury.24 emissions_EastSilburyToEastAvebury.24,gasoline_euro4,0.84,15153.447824,673612.029903,84.373703,10.778212,267.454049,214855.671741,0.0
V6ToEastH6.79,948.0,468_1,0.0,0.0,0.0,1077.0,522_1,56.88,13.29,129.0,1512.23,0.0,0,0.0,19.32,0,tripinfo_V6ToEastH6.79 emissions_V6ToEastH6.79,electric,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastSilburyToEastAvebury.15,640.0,317_0,0.0,0.0,0.0,1078.0,213_0,19.13,12.53,438.0,1590.81,254.0,9,0.0,313.84,0,tripinfo_EastSilburyToEastAvebury.15 emissions_EastSilburyToEastAvebury.15,electric,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastA509ToH6.43,774.0,770_0,0.0,0.0,0.0,1086.0,522_0,56.88,10.3,312.0,1483.77,132.0,5,0.0,180.17,0,tripinfo_EastA509ToH6.43 emissions_EastA509ToH6.43,gasoline_euro4,0.81,31157.471691,804415.746346,160.587144,16.2649,343.718813,256581.155319,0.0
V6ToEastH6.80,960.0,468_1,0.0,0.0,0.0,1093.0,522_1,56.88,12.41,133.0,1512.23,0.0,0,0.0,18.15,0,tripinfo_V6ToEastH6.80 emissions_V6ToEastH6.80,gasoline_euro4,0.96,4482.058165,373274.708076,28.568501,5.535275,143.682619,119057.986718,0.0
V6ToEastH6.81,972.0,468_1,0.0,0.0,0.0,1097.0,522_1,56.88,13.4,125.0,1512.23,0.0,0,0.0,15.35,0,tripinfo_V6ToEastH6.81 emissions_V6ToEastH6.81,gasoline_euro4,0.99,4192.343767,371828.249325,27.012994,5.586427,143.204427,118596.354114,0.0
WestH6ToSaxonSt.62,744.0,524_0,0.0,0.0,0.0,1103.0,771_1,56.88,13.97,359.0,2765.43,97.0,2,0.0,168.22,0,tripinfo_WestH6ToSaxonSt.62 emissions_WestH6ToSaxonSt.62,gasoline_euro4,1.08,28010.14804,1031824.44065,151.046564,19.652021,429.474668,329110.675999,0.0
WestA509ToEastH6.22,792.0,773_1,0.0,0.0,0.0,1108.0,522_1,56.88,12.27,316.0,3082.3,38.0,2,0.0,81.22,0,tripinfo_WestA509ToEastH6.22 emissions_WestA509ToEastH6.22,electric,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastAveburyToWestA509.75,837.0,483_1,0.0,0.0,0.0,1109.0,774_0,29.75,14.07,272.0,2308.5,48.0,2,0.0,103.93,0,tripinfo_EastAveburyToWestA509.75 emissions_EastAveburyToWestA509.75,electric,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestA509ToEastH6.23,828.0,773_1,0.0,0.0,0.0,1111.0,522_1,56.88,12.9,283.0,3082.3,3.0,2,0.0,52.75,0,tripinfo_WestA509ToEastH6.23 emissions_WestA509ToEastH6.23,electric,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WestA509ToAvebury.18,324.0,773_0,0.0,0.0,0.0,1114.0,213_0,19.13,13.1,790.0,2288.55,563.0,9,0.0,625.85,0,tripinfo_WestA509ToAvebury.18 emissions_WestA509ToAvebury.18,electric,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastAveburyToWestA509.73,820.0,483_1,0.0,0.0,0.0,1114.0,774_0,29.75,14.61,294.0,2311.97,74.0,5,0.0,130.52,0,tripinfo_EastAveburyToWestA509.73 emissions_EastAveburyToWestA509.73,electric,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastSilburyToEastAvebury.6,496.0,317_0,0.0,0.0,0.0,1116.0,213_0,19.13,14.15,620.0,680.89,498.0,10,0.0,572.16,0,tripinfo_EastSilburyToEastAvebury.6 emissions_EastSilburyToEastAvebury.6,electric,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
V6ToEastH6.84,1008.0,468_1,0.0,0.0,0.0,1117.0,522_1,56.88,16.65,109.0,1512.23,0.0,0,0.0,20.04,0,tripinfo_V6ToEastH6.84 emissions_V6ToEastH6.84,gasoline_euro4,1.24,4906.184528,417476.417368,31.432511,7.158388,164.88495,133155.247229,0.0
EastAveburyToWestA509.63,735.0,483_0,0.0,0.0,0.0,1119.0,774_0,29.75,12.23,384.0,2257.76,161.0,5,0.0,213.96,0,tripinfo_EastAveburyToWestA509.63 emissions_EastAveburyToWestA509.63,gasoline_euro4,0.97,37121.242649,1060179.869243,193.357548,21.275777,449.126701,338159.003108,0.0
WestH6ToSaxonSt.65,780.0,524_0,0.0,0.0,0.0,1120.0,771_0,56.88,13.87,340.0,2767.88,69.0,2,0.0,149.13,0,tripinfo_WestH6ToSaxonSt.65 emissions_WestH6ToSaxonSt.65,gasoline_euro4,1.08,24988.174936,1025970.538028,137.172816,19.347975,426.082873,327241.88327,0.0
WestH6ToSaxonSt.60,720.0,524_0,0.0,0.0,0.0,1121.0,771_1,56.88,10.69,401.0,2767.87,95.0,3,0.0,147.87,0,tripinfo_WestH6ToSaxonSt.60 emissions_WestH6ToSaxonSt.60,gasoline_euro4,0.82,27953.406127,972994.774657,149.739624,17.297974,399.593469,310348.692137,0.0
EastAveburyToWestA509.67,769.0,483_0,0.0,0.0,0.0,1121.0,774_0,29.75,13.62,352.0,2254.71,130.0,6,0.0,189.08,0,tripinfo_EastAveburyToWestA509.67 emissions_EastAveburyToWestA509.67,gasoline_euro4,1.01,32451.92495,996637.962337,170.450566,19.672133,419.197058,317890.264321,0.0
EastAveburyToWestA509.80,880.0,483_1,0.0,0.0,0.0,1128.0,774_1,29.75,17.34,248.0,2215.5,71.0,3,0.0,126.44,0,tripinfo_EastAveburyToWestA509.80 emissions_EastAveburyToWestA509.80,electric,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastAveburyToWestA509.61,718.0,483_1,0.0,0.0,0.0,1130.0,774_0,29.75,11.73,412.0,2241.7,157.0,6,0.0,220.34,0,tripinfo_EastAveburyToWestA509.61 emissions_EastAveburyToWestA509.61,electric,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastAveburyToWestA509.62,727.0,483_0,0.0,0.0,0.0,1132.0,774_0,29.75,11.88,405.0,2257.77,154.0,5,0.0,221.0,0,tripinfo_EastAveburyToWestA509.62 emissions_EastAveburyToWestA509.62,gasoline_euro4,0.9,37301.19763,1069334.383022,194.335168,20.957272,450.85188,341079.404122,0.0
WestH6ToSaxonSt.70,840.0,524_0,0.0,0.0,0.0,1133.0,771_0,56.88,14.95,293.0,2602.7,88.0,3,0.0,122.67,0,tripinfo_WestH6ToSaxonSt.70 emissions_WestH6ToSaxonSt.70,electric,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EastAveburyToWestA509.70,795.0,483_0,0.0,0.0,0.0,1134.0,774_0,29.75,11.43,339.0,2257.77,87.0,3,0.0,154.23,0,tripinfo_EastAveburyToWestA509.70 emissions_EastAveburyToWestA509.70,gasoline_euro4,0.9,26390.304048,892200.634358,140.665937,16.642239,370.649099,284578.033063,0.0
V6ToEastH6.83,996.0,468_1,0.0,0.0,0.0,1136.0,522_0,56.88,10.8,140.0,1512.23,0.0,0,0.0,12.3,0,tripinfo_V6ToEastH6.83 emissions_V6ToEastH6.83,electric,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SouthEvansGateToSilbury.49,882.0,526_0,0.0,0.0,0.0,1137.0,215_1,19.43,13.31,255.0,1477.52,125.0,2,0.0,152.77,0,tripinfo_SouthEvansGateToSilbury.49 emissions_SouthEvansGateToSilbury.49,gasoline_euro4,1.05,26536.487403,750619.876283,137.936713,15.257999,318.225154,239420.535863,0.0
